Verne Troyer - 1969,Jack Wilshere - 1992,Colin Morgan - 1986,Jeremy Irvine - 1990,King Louis XII of france - 1515,Ron Asheton - 2009,New Years Day,1999 - The Euro becomes legal tender
Ezra Miller - 1992,Ola Jordan - 1982,Max Verstappen - 1997,Marion Cotillard - 1975,James Dean - 1955,Robert Kardashian - 2003,1997 - Microsoft releases Internet Explorer 4 ,1967 - Radio 1 first goes onto air
Julie Andrews - 1935,Theresa May - 1956,Zach Galifianakis - 1969,Brie Larson - 1989,EB White - 1985,Reggie Kray - 2000,2015 - Mudslide kills 131 people in Guatemala City,1992 - Cartoon Network first airs
Mahatma Gandhi - 1869,Sting - 1951,Richard III - 1452,Samantha Barks - 1990,Tom Petty - 2017,Gene Autry - 1998,2001 - NATO authorizes US strikes following 9/11,2016 - Kim Kardashian has $10m worth of jewellery stolen at gunpoint
Lena Headey - 1973,Danny O'Donaghue - 1979,Alicia Vikander - 1988,Tessa Thompson - 1984,Ronnie Barker - 2005,Benjamin Orr - 2000,1977 - Premier of India - Indira Gandhi is arrested,1955 - Mickey Mouse Club  premieres
Ashley Banjo - 1988,Dakota Johnson - 1989,Alicia Silverstone - 1976,Stacey Solomon - 1989,Janis Joplin - 1970,Rembrandt - 1669,1997 - 17.3m dollars cash stolen in second largest robbery ever in US,2012 - Michael Schumacher retires from F1
Kate Winslet - 1975,Jesse Eisenberg - 1984,Brian Johnson - 1947,Michael Morpurgo - 1943,Steve Jobs - 2011,Nancy Lincoln - 1818,2015 - Trans Pacific trade agreement is signed,1969 - Monty Python's flying circus begins airing in UK
Ioan Gruffard - 1975,Richie Benaud - 1930,Melvyn Bragg - 1939,Gerry Adams - 1948,Bette Davis - 1989,Alfred Lord Tennyson - 1892,1889 - Thomas Edison shows his first motion picture,1974 - Emerson Fitipaldi wins f1 World Championship
Simon Cowell - 1959,Vladimir Putin - 1952,Alesha Dixon - 1978,Shawn Ashmore - 1979,Edgar Allan Poe - 1849,George Mason - 1792,1959 - Far side of the moon seen for the first time,1996 - Rupert Murdoch launches Fox News
Matt Damon - 1970,Bruno Mars - 1985,Anne Marie Duff - 1970,Sigourney Weaver - 1949,Clement Attlee - 1967,John Hancock - 1793,1769 - James Cook lands in New Zealand,1945 - Microwave oven patented
John Lennon - 1940,David Cameron - 1966,Sharon Osbourne - 1952,Gok Wan - 1974,Oskar Schindler - 1974,Jan Hooks - 2014,1963 - Harold MacMillan resigns as PM of UK,1984 - Kathy Sullivan becomes first woman to walk in space
Marina Diamandis - 1985,Dan Stevens - 1982,Una Healy - 1981,Larry Lamb - 1947,Stephen Gately - 2009,Christopher Reeve - 2004,2014 - Malala Yousafzai wins Nobel Peace Prize,2017 - Thor: Ragnarok premieres in Los Angeles
Bradley James - 1983,Dawn French - 1957,Bobby Charlton - 1937,Lennie James - 1965,Edith Piaf - 1963,Patricia Berry - 2016,1939 - Einstein tells President Roosevelt about the possibility of atomic bomb,2016 - Samsung announces it will stop producing the Note 7 tablet
Hugh Jackman - 1968,Josh Hutcherson - 1992,Pavarotti - 1935,David Threlfall - 1953,Elizabeth Fry - 1845,Robert E Lee - 1870,1901 - Executive Mansion changes name to White House,1933 - Alcatraz becomes a prison
Margaret Thatcher - 1935,Sacha Baron Cohen - 1971,David Hayes - 1980,Kevin Clifton - 1982,Ed Sullivan - 1974,Bhumibol Adulyadej - 2016,1923 - Ankara becomes capital of Turkey,2002 - Michael Schumacher wins f1 world championship
Usher - 1978,Roger Moore - 1927,Mia Wasikowska - 1989,Cliff Richard - 1940,Errol Flynn - 1959,Bing Crosby - 1977,1322 - Robert the Bruce defeats English Army,1926 - Winnie the Pooh released
Anthony Joshua - 1989,Dominic West - 1969,Paul Logan - 1973,Mesut Ozil - 1988,Herman Goring - 1946,Cole Porter - 1964,1924 - Statue of Liberty declared a national monument,1990 - Mikhail Gorbechev wins Nobel peace prize
John Mayer - 1977,Angela Lansbury - 1925,Oscar Wilde - 1854,Jedward - 1991,Marie Antoinette - 1793,Sean Hughes - 2017,1847 - Jane Eyre by Charlotte Bronte published,"1950 - The Lion, the witch and the wardrobe released "
Eminem - 1972,Scarlett Moffatt - 1990,Felicity Jones - 1985,Mark Gatiss - 1966,Gordon Downie - 2017,Emily Murphy - 1933,1933 - Einstein arrives in US after fleeing Germany,1979 - Mother Teresa wins Nobel Peace Prize
Zac Efron - 1987,Ne-Yo - 1979,Paul Chuckle - 1947,Lindsey Vonn - 1984,Thomas Edison - 1931,Charles Babbage - 1871,1878 - Electricity made available for home use in US,1922 - BBC is founded
Michael Gambon - 1940,John Lithgow - 1945,Art Parkinson - 2001,Andrew Griffiths MP - 1970,Jonathan Swift - 1745,Lynda Bellingham - 2014,1466 - Thirteen Years war ends,2005 - Saddam Hussein goes on trial for crimes against humanity
Viggo Mortensen - 1958,Snoop Dogg - 1971,Dannii Minogue - 1971,Jess Glynne - 1989,Herbert Hoover - 1964,Colonel Gudaffi - 2011,"1714 - George I crowned King of Britain, despite being German",1864 - Thanksgiving established as national holiday
Carrie Fisher - 1956,Kim Kardashian - 1980,Andrew Scott - 1976,Alfred Nobel - 1833,Admiral Nelson - 1805,Sandy West - 2006,1854 - Florence Nightingale is sent to help in Crimean War,2014 - Oscar Pistorius is sentenced to 5 years in jail
Jeff Goldblum - 1952,Plan B - 1983,Christopher Lloyd - 1938,Arsene Wenger - 1949,Daniel Owen - 1895,Fred Berry - 2003,1981 - US national debt passes $1 trillion for first time,2013 - Thor: The dark world premieres in London
Emilia Clarke - 1986,Ryan Reynolds - 1976,Cat Deeley - 1976,Alvaro Morata - 1992,W.G. Grace - 1915,Marco Simoncelli - 2011,2001 - Apple releases the ipod,2012 - Skyfall premieres in London
Wayne Rooney - 1985,Drake - 1986,Claudia Fragapane - 1997,PewDiePie - 1989,Rosa Parks - 2005,Pete Burns - 2016,1926 - Last Performance of Harry Houdini,1931 - Al Capone sentenced to 11 years in prison for tax evasion
Katy Perry - 1984,Rylan Clarke - 1988,Pablo Picasso - 1881,Adam Goldberg - 1970,Richard Harris - 2002,Vincent Price - 1993,1760 - George III becomes king of Britain,2001 - Windows XP becomes available
Hilary Clinton - 1947,Seth McFarlane - 1973,Brian Bovell - 1959,Audley Harrison - 1971,Hattie McDaniel - 1952,Sam Sarpong - 2015,1529 - Thomas Moore becomes Chancellor of England,1951 - Winston Churchill re-elected Prime Minister
James Cook - 1728,John Cleese - 1939,Theodore Roosevelt - 1858,David Warner - 1986,Lou Reed - 2013,Lisa Blount - 2010,1682 - City of Philadelphia founded ,2016 - 6.6M earthquake is strongest in Italy for 36 years
Bill Gates - 1955,Matt Smith - 1982,Julia Roberts - 1967,Gwendoline Christie - 1978,Ted Hughes - 1998,John Locke - 1704,1726 - Gulliver's travels published,2007 - Bee Movie premieres
Andrew Lee Potts - 1979,Mark Sheehan - 1976,Winona Ryder - 1971,Dan Castellana - 1957,Walter Raleigh - 1618,Jimmy Saville - 2011,1929 - Wall Street crash,2008 - Quantim of Solace premieres in London
Diego Maradona - 1960,Ivanka Trump - 1981,Clemence Poesy - 1982,Gavin Rossdale - 1965,Al Molinaro - 2015,Gustav Ludwig Hertz - 1975,2016 - Canada and EU sign free trade deal,1974 - Rumble in the Jungle - Muhammed Ali wins
Frank Iero - 1981,Vanilla Ice - 1967,Debbie McGee - 1958,Christopher Columbus - 1451,Harry Houdini - 1926,Indira Ganhi - 1984,Halloween,1984 - Indira Ganhi assassinated by her bodyguards
Sigala - 1993,Natalia Tena - 1984,Toni Colette - 1972,Jeremy Hunt - 1966,Mitch Lucker - 2012,Elsa Maxwell - 1963,1604 - Shakespeare's Othello first opens,1800 - John Adams becomes first President to live in White House
David Schwimmer - 1966,Marie Antoinette - 1755,Samantha Womack - 1972,JP Cooper - 1983,Eva Cassidy - 1996,George Bernard Shaw - 1950,2000 - First crew arrives on International Space Station,2008 - Lewis Hamilton wins 1st f1 world championship
Kendall Jenner - 1995,Jamie Laing - 1988,Lulu - 1948,Ian Wright - 1963,Henri Matisse - 1954,Annie Oakley - 1926,1796 - John Adams becomes 2nd US President,1992 - Bill Clinton wins US presidential election
Matthew McConaughey - 1969,Louise Redknapp - 1974,Guy Martin - 1981,Tony Abbott - 1957,Wilfred Owen - 1918,Yitzhak Rabin - 1995,1980 - Ronald Reagan wins US presidential election,2008 - Barack Obama elected president of United States
Bryan Adams - 1959,Alexa Chung - 1983,Luke Hemsworth - 1981,Famke Janssen - 1964,Bobby Hatfield - 2003,James Clerk Maxwell - 1879,"1605 - Gunpowder plot unocovered, Guy Fawkes arrested",1945 - Colombia joins UN
Emma Stone - 1988,Sally Field - 1946,Rebecca Romjin - 1972,Susan Calman - 1974,Butch Cassidy - 1908,Pyotr Tchaikovsky - 1893,1860 - Abraham Lincoln elected US President,2005 - Harry Potter and the Goblet of Fire premieres in London
David Guetta - 1967,Madame Curie - 1867,Tinie Tempah - 1988,Lorde - 1996,Steve McQueen - 1980,Joe Frazier - 2011,2001 - Iran bans advertising of US products,2015 - Sierra Leone declared ebola free
Gordon Ramsay - 1966,Roy Wood - 1946,Ken Dodd - 1927,Brett Lee - 1976,Antonio Carluccio - 2017,Norman Rockwell - 1978,2016 - Donald Trump elected US president despite losing Popular vote,1889 - Montana becomes 41st state
Caroline Flack - 1979,Gareth Malone - 1975,French Montana - 1984,Finn Cole - 1995,Neville Chamberlain - 1940,Charles De Gaulle - 1970,1888 - Final victim of Jack the Ripper discovered in London,1989 - Berlin Wall comes down
Taron Egerton - 1989,Diplo - 1978,Zoey Deutch - 1994,Tim Rice - 1944,Leonard Cohen - 2016,Robert Enke - 2009,2012 - Barack Obama wins second term as US president,1969 - Sesame Street premieres on television
Leo DiCaprio - 1974,Demi Moore - 1962,Tye Sheridan - 1996,Stanley Tucci - 1960,Robert Vaughn - 2016,Yasser Arafat - 2004,"1918 - Armistice comes into effect at 11AM, ending WW1",1954 - The Two Towers by JRR Tolkein published
Ryan Gosling - 1980,Anne Hathaway - 1982,Grace Kelly - 1929,Nadia Comaneci - 1961,Liz Smith - 2017,Leon Russell - 2016,1923 - Hitler is arrested in Germany for trying to sieze power,2011 - Silvio Berlusconi resigns as Prime Minister of Italy
Jimmy Kimmel - 1967,Gerard Butler - 1969,Robert Louis Stevenson - 1850,Steve Zahn - 1967,Ernest Giles - 1897,Giaochino Rossini - 1868,1994 - Sweden joins EU,1999 - Toy Story 2 opens in US cinemas
Prince Charles - 1948,Patrick Warburton - 1964,Claude Monet - 1840,Paul McGann 1989,Charles Carroll - 1832,Warren Mitchell - 2015,2008 - Italy goes into Recession afer GDP drop 0.5%,2001 - Harry Potter and the Philosophers Stone opens in cinemas
Shailene Woodley - 1991,Jonny Lee Miller - 1972,B.o.B - 1988,Paulo Dybala - 1993,John Hanson - 1783,Tyrone Power - 1958,2007 - Cyclone kills 5000 people in Bangladesh,1947 - Don Bradman hits 100th century
Vicky Pattison - 1987,Paul Scholes - 1974,Gemma Atkinson - 1984,Maggie Gyllenhaal - 1977,Clark Gable - 1960,Johannes Kepler - 1630,1840 - NZ becomes British colony,1907 - Oklahoma becomes 46th state
Rachel McAdams - 1978,Danny DeVito - 1944,Tom Ellis - 1978,Jonathan Ross - 1960,Mary I - 1558,Ferenc Puskas - 2006,1558 - Elizabeth I becomes Queen of England,2008 - Japan goes into recession
Owen Wilson - 1968,Ant McPartlin - 1975,Mat Baynton - 1980,Stevn Moffat - 1961,Jonah Lomu - 2015,Malcolm Young - 2017,1960 - Ben Hur premieres in New York City,1918 - Latvia declares independence from Russia
Adam Driver - 1983,Calvin Klein - 1942,Jodie Foster - 1962,Larry King - 1933,Franz Schubert - 1828,Emma Lazarus - 1887,1493 - Christopher Columbus discovers Puerto Rico,2010 - Harry Potter and the Deathly Hallows part 1 is released in cinemas
Joe Biden - 1942,Oli Sykes - 1986,Kimberley Walsh - 1981,Nathan Lyon - 1987,Leo Tolstoy - 1910,Mike Nichols - 2014,1990 - Margaret Thatcher loses leadership of the conservative party,1969 - Pele scores 1000th career goal
Conor Maynard - 1992,Carly Rae Jepsen - 1985,Bjork - 1965,Jena Malone - 1984,David Cassidy - 2017,Wilbert Awdry - 1997,1974 - Birmingham pub bombings kill 21 people,2017 - Robert Mugabe resigns as president of Zimbabwe
Scarlett Johansson - 1984,Mark Ruffalo - 1967,Jamie Campbell Bower - 1988,Jamie Lee Curtis - 1958,John F Kennedy - 1963,CS Lewis - 1963,1956 - 16th Olympic games open in Melbourne,1963 - Assassination of John F Kennedy
Miley Cyrus - 1992,Kelly Brook - 1979,Zoe Ball - 1970,Jack Maynard - 1994,Roald Dahl - 1990,Andrew Sachs - 2016,1963 - Doctor Who first airs on television,1897 - Pencil Sharpener is patented
Katherine Heigl - 1978,Sarah Hyland - 1990,Tom Odell - 1990,Billy Connelly - 1942,Freddie Mercury - 1991,Lee Harvey Oswald - 1963,1969 - Apollo 12 returns to earth,2014 - 12 year old boy carrying  toy gun shot dead by Police in Cleveland
Joel Kinnaman - 1979,Joe DiMaggio - 1914,Bruno Tonioli - 1955,Xabi Alonso - 1981,Fidel Castro - 2016,George Best - 2005,1955 - Clement Attlee resigns as leader of Labour party,1867 - Dynamite patented by Alfred Nobel
Rita Ora - 1990,Natasha Bedingfield - 1981,Tina Turner - 1939,DJ Khaled - 1975,Edna Parker - 2008,Rachel Roberts - 1980,1688 - French King Louis XIV declares was on Holland,1976 - Sex Pistols release debut single 
Bruce Lee - 1940,Bill Nye - 1955,Jimi Hendrix - 1942,Pro Green - 1983,Gary Speed - 2011,Philip Hughes - 20144,2017 - Prince Harry and Meghan Markle announce their engagement,2013 - Frozen is released in cinemas
Karen Gillan - 1987,Mary Elizabeth Winstead - 1984,Joe Cole - 1988,Jon Stewart - 1962,Enid Blyton - 1968,Enrico Fermi - 1954,1990 - John Major chosen as Prime Minister of Prime Minister by Tory MPs,1918 - Kaiser Wilhelm II abdicates 
Howie Mandel - 1955,Anna Faris - 1976,Ryan Giggs - 1973,Chadwick Boseman - 1976,George Harrison - 2001,Graham Hill - 1975,1935 - Schrodinger's Cat thought experiment published,2015 - Tyson Fury beats Wladimir Klitschko to win world heavyweight champion title
Ben Stiller - 1965,Kaley Cuoco - 1985,Winston Churchill - 1974,Dougie Poynter - 1987,Paul Walker - 2013,Oscar Wilde - 1900,1648 - Charles I captured by Parliamentary troops,1782 - Britain recognises US independence
Woody Allen - 1935,Bette Midler - 1945,Sarah Silverman - 1970,Riz Ahmed - 1982,James Baldwin - 1987,Alvin Ailey - 1989,1887 - First novel featuring Sherlock Holmes published,1953 - 1st edition of Playboy Magazine published
Britney Spears - 1984,Charlie Puth - 1991,Nelly Furtado - 1978,Lucy Liu - 1968,Maggie Jones - 2009,Paavo Nurmi - 1973,1697 - St Pauls Cathedral opens for use,1804 - Napoleon crowned emporer of France
Amanda Seyfried - 1985,Julianne Moore - 1960,Brendan Fraser - 1968,Ozzy Osbourne - 1948,Robert Louis Stevenson - 1894,Scott Weiland - 2015,1828 - Andrew Jackson elected president of US,1984 - Do they know its christmas charity single released in UK
Jay Z - 1969,Tyra Banks - 1973,Jeff Bridges - 1949,Ronnie Corbett - 1930,Cardinal Richilieu - 1642,Frank Zappa - 1993,1844 - James Polk elected president of US,2011 - Spain beat Argentina to win 100th Davis Cup
Walt Disney - 1901,Little Richard - 1932,Ronnie O'Sullivan - 1975,Eddie Edwards - 1963,Nelson Mandela - 2013,Wolfgang Armadeus Mozart - 1791,1492 - Christopher Columbus discovers Haiti,2002 - Lord of the Rings: The Two Towers premieres in New York
Freddie Flintoff - 1977,Nick Park - 1958,Alberto Contador - 1982,Noel Clarke - 1975,Peter Vaughan - 2016,Roy Orbison - 1988,1956 - Nelson Mandela arrested for Political Activities ,1998 - Hugo Chavez elected president of Venezuela
Nicholas Hoult - 1989,John Terry - 1980,Aaron Carter - 1987,Sara Bareilles - 1979,Billy Bremner - 1997,Christopher Connelly - 1988,1836 - Martin Van Buren elected 8th president of US,1981 - Spain joins NATO
Amir Khan - 1986,Nicki Minaj - 1982,Corey Taylor - 1973,Mary Queen of Scots - 1542,John Lennon - 1980,Pablo Picasso - 1973,1963 - Frank Sinatra Jr kidnapped,1978 - The Deer Hunter premieres in Los Angeles
Kirk Douglas - 1916,Judi Dench - 1934,Donny Osmond - 1957,John Malkovich - 1953,Eleanor Parker - 2013,Jenni Rivera - 2012,2015 - Angela Merkel named person of the year by time magazine,1960 - First Epiosde of Coronation Street broadcasts
Kenneth Branagh - 1960,Susanna Reid - 1970,Emily Dickinson - 1830,Gonzalo Higuain - 1987,Richard Pryor - 2005,Alfred Nobel - 1896,1817 - Mississippi becomes 20th state,1978 - Superman: The Movie opens in New York
Jermaine Jackson - 1954,Ben Shephard - 1974,Hailee Steinfeld - 1996,Tim Southee - 1988,Sam Cooke - 1964,Bettie Page - 2008,1816 - Indiana becomes 16th state,"1981 - Muhammed Ali loses his 61st fight, his last one"
Frank Sinatra - 1915,Bob Barker - 1923,Mayim Bialik - 1975,Bill Nighy - 1949,Van Johnson - 2008,Peter Boyle - 2006,1911 - Delhi becomes capital of India,"1988 - 3 trains collide in London, killing 40"
Jamie Foxx - 1967,Taylor Swift - 1989,Dick Van Dyke - 1925,Steve Buscemi - 1957,Alan Thicke - 2016,Wassily Kandinsky - 1944,1577 - Francis Drake sets sail around the world,1920 - International Court of Justice is formed in The Hague
Miranda Hart - 1972,Vanessa Hudgens - 1988,Michael Owen - 1979,Nostradamis - 1503,George Washington - 1799,Peter O'Toole - 2013,1918 - UK Election: Coalition government led by David Lloyd George win,1967 - DNA created in test tube
Camilla Luddington - 1983,Nero - 37,Charlie Cox - 1982,Michelle Dockery - 1981,Walt Disney - 1966,Glenn Miller - 1944,1976 - Samoa becomes member of UN,2004 - Million Dollar Baby is released
Beethoven - 1770,Theo James - 1984,Zara Larsson - 1997,Jane Austen - 1775,Colonel Sanders - 1980,John Spencer - 2005,1991 - Kazakhstan declares independence,1857 - Earthquake hits Naples
Pope Francis - 1936,Manny Pacquiao - 1978,Jacqueline Wilson - 1945,Dynamo - 1982,Kim Jong Il - 2011,Henry Heimlich - 2016,1745 - Bonnie Prince Charles's army returns to Scotland,2015 - Star Wars: The Force Awakens opens in cinemas
Brad Pitt - 1963,Christina Aguilera - 1980,Sia - 1975,Steven Spielberg - 1946,Zsa Zsa Gabor - 2016,Kirsty MacColl - 2000,1966 - How the Grinch stole Christmas airs for first time,2009 - Avatar released in cinemas
Jake Gyllenhaal - 1980,Richard Hammond - 1969,Edith Piaf - 1915,Gary Cahill - 1985,Emily Bronte - 1848,J.M.W Turner - 1851,1842 - Hawaii declares independence from US,2001 - The Fellowship of the Ring released in cinemas
Jonah Hill - 1983,Ashley Cole - 1980,Dick Wolf - 1946,Darren Sammy - 1983,John Steinbeck - 1968,Carl Sagan - 1996,1192 - Richard the Lionheart captured in Austria,1946 - Its a wonderful life premieres in New York
Samuel L Jackson - 1948,Steven Yeun - 1983,Jane Fonda - 1937,Kiefer Sutherland - 1966,F Scott Fitzgerald - 1940,David Coleman - 2013,1946 - Earthquake in Japan kills over 1000 people,1937 - Snow White and the seven dwarves becomes first full length animated film
Meghan Trainor - 1993,Ralph Fiennes - 1962,Basshunter - 1983,Robin Gibb - 1949,Beatrix Potter - 1943,Joe Cocker - 2014,2016 - Ebola vaccine is finished,1984 - Like a virgin by Madonna becomes #1
Harry Judd - 1985,Jodie Marsh - 1978,Carol Ann Duffy - 1955,Carol Smilie - 1961,Mikhail Kalashnikov - 2013,Jack Webb - 1982,2005 - Chad declares that its at war against Sudan,1815 - Emma by Jane Austen is published
Caroline Aherne - 1963,Louis Tomlinson - 1991,Ricky Martin - 1971,Carol Vorderman - 1960,Liz Smith - 2016,Jack Klugman - 2012,1777 - Christmas Island discovered by James Cook,1970 - Aristocats released in cinemas
Alistair Cook - 1984,Chris Kamara - 1957,Jesus Christ - 0,Justin Trudeau - 1971,George Michael - 2016,Charlie Chaplin - 1977,Christmas Day,1932 - George V chair breaks during Christmas speech
Chairman Mao - 1893,Kit Harington - 1986,Hugo Lloris - 1986,Yohan Blake - 1989,Gerald Ford - 2006,Harry S Truman - 1972,Boxing Day,2004 - Indian Ocean Earthquake and Tsunami kills over 250000 people
Hayley Williams - 1988,Louis Pasteur - 1822,Milos Raonic - 1990,Olivia Cooke - 1993,Carrie Fisher - 2016,Gustave Eiffel - 1923,1831 - HMS beagle departs England,2002 - Chicago released in cinemas
Stan Lee - 1922,Maggie Smith - 1934,Denzel Washington - 1954,John Legend - 1978,Debbie Reynolds - 2016,James Owen Sullivan - 2009,1950 - Peak District becomes first National park in UK,1984 - Ted Hughes is names Poet Laureate
Jude Law - 1972,Mary Tyler Moore - 1936,Diego Luna - 1979,Jon Voight - 1938,Christina Rosetti - 1894,Bob Monkhouse - 2003,2016 - Barack Obama expells 35 russian spies after meddling in US election,1982 - Postage stamp featuring Bob Marley is issued
Joe Root - 1990,LeBron James - 1984,Ellie Goulding - 1986,Tiger Woods - 1975,Rasputin - 1916,Bobby Farnell - 2010,1968 - Frank Sinatra records My Way,1972 - Richard Nixon halts bombing of Vietnam
Alex Ferguson - 1941,Psy - 1977,Anthony Hopkins - 1937,Val Kilmer - 1959,James Avery - 2013,Natalie Cole - 2015,New Years Eve,1977 - Ted Bundy escapes from jail
